Time,Encoder_X,Encoder_Y,Theta
1738452504.8890777,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452504.989406,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.0897849,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.1901217,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.2905304,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.3908849,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.4910684,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.5912828,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.6914988,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.7918193,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.8919592,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452505.992129,195.44006352040287,13.565105639229806,-1.7459749999999987
1738452506.0925708,195.44006352040287,13.565105639229806,-1.7459749999999987
