-162.0, 59.0, 0
-262.0, 0.0, 1
-411.0, 7.0, 1
-544.0, 74.0, 1
-594.0, 150.0, 1
-570.0, 241.0, 1
-583.0, 392.0, 1
-467.0, 480.0, 1
-434.0, 492.0, 1
-418.0, 463.0, 1
-418.0, 462.0, 1
-361.0, 420.0, 1
-293.0, 411.0, 1
-191.0, 474.0, 1
-134.0, 371.0, 1
-159.0, 251.0, 1
-137.0, 124.0, 1
-162.0, 59.0, 1
-143.0, 239.0, 0
-66.0, 257.0, 1
-0.0, 352.0, 1
-79.0, 340.0, 1
-135.0, 282.0, 1
-135.0, 281.0, 1
-143.0, 239.0, 1
